"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","generic_drug_name"
"11",9,"Y. Jin, C. Zhang, K. S. Ziemba, G. A. Goldstein, P. G. Sullivan, G. M. Smith","Directing Dopaminergic Fiber Growth Along a Preformed Molecular Pathway From Embryonic Ventral Mesencephalon Transplants in the Rat Brain",2011,"Journal Of Neuroscience Research","Wiley",NA,NA,13,"2021-01-12 09:56:57","Article","10.1002/jnr.22575","0360-4012",NA,89,5,619,627,9,0.9,2,6,10,"To identify guidance molecules to promote long-distance growth of dopaminergic axons from transplanted embryonic ventral mesencephalon (VM) tissue, three pathways were created by expressing green fluorescent protein (GFP), glial cell line-derived neurotrophic factor (GDNF), or a combination of GDNF/GDNF receptor alpha 1 (GFR alpha 1) along the corpus callosum. To generate the guidance pathway, adenovirus encoding these transcripts was injected at four positions along the corpus callosum. In all groups, GDNF adenovirus was also injected on the right side 2.5 mm from the midline at the desired transplant site. Four days later, a piece of VM tissue from embryonic day 14 rats was injected at the transplant site. All rats also received daily subcutaneous injections of N-acetyl-L-cysteinamide (NACA; 100 mu g per rat) as well as chondroitinase ABC at transplant site (10 U/ml, 2 mu l). Two weeks after transplantation, the rats were perfused and the brains dissected out. Coronal sections were cut and immunostained with antibody to tyrosine hydroxylase (TH) to identify and count dopaminergic fibers in the corpus callosum. In GFP-expressing pathways, TH+ fibers grew out of the transplants for a short distance in the corpus callosum. Very few TH+ fibers grew across the midline. However, pathways expressing GDNF supported more TH+ fiber growth across the midline into the contralateral hemisphere. Significantly greater numbers of TH+ fibers grew across the midline in animals expressing a combination of GDNF and GFR alpha 1 in the corpus callosum. These data suggest that expression of GDNF or a combination of GDNF and GFR alpha 1 can support the long-distance dopaminergic fiber growth from a VM transplant, with the combination having a superior effect. (C) 2011 Wiley-Liss, Inc.","acetylcysteine"
"12",19,"Bridgette D. Semple","Early preservation of mitochondrial bioenergetics supports both structural and functional recovery after neurotrauma",2014,"Experimental Neurology","Academic Press Inc Elsevier Science",NA,NA,11,"2021-01-12 09:56:57","Editorial Material","10.1016/j.expneurol.2014.07.013","0014-4886",NA,261,NA,291,297,19,2.71,19,1,7,"N-acetylcysteine, a precursor to the potent antioxidant glutathione, has been investigated as a potential therapeutic agent for several decades: however, inconsistent efficacy has been reported for diseases of the central nervous system, postulated to result from restricted passage of this molecule across the blood-brain/spinal cord barriers and cellular membranes, resulting in low bioavailability. The amide form of N-acetylcysteine (NACA) overcomes these limitations while maintaining a high antioxidant potential, and shows promise for combating secondary pathogenesis attributed to oxidative stress. Neurotrauma precipitates a rapid and prolonged disruption of mitochondrial bioenergetics, whereby the production of reactive oxygen species overwhelms the endogenous antioxidant capacity of the cells. Two noteworthy papers from collaborative teams have recently been published in Experimental Neurology, in which NACA was applied to rodent models of traumatic brain and spinal cord injury, respectively. Using sensitive methods to measure respiratory rates in isolated mitochondrial populations, treatment with NACA was shown to maintain mitochondrial function and boost antioxidant reserves, which corresponded with improvements in structural and functional outcomes in both studies. This commentary aims to highlight key findings from this research in a broader context, with an emphasis on methodological advances, future research possibilities, and potential applicability to brain and/or spinal cord injured patients. Crown Copyright (C) 2014 Published by Elsevier Inc. All rights reserved.","acetylcysteine"
"13",19,"B. Lafci, H. Yasa, G. Ilhan, R. Ortac, L. Yilik, M. Kestelli, T. Goktogan, A. Gurbuz","Protection of the spinal cord from ischemia: Comparative effects of levosimendan and iloprost",2008,"European Surgical Research","Karger",NA,NA,12,"2021-01-12 09:56:57","Article","10.1159/000121394","0014-312X",NA,41,1,1,7,19,1.46,2,8,13,"Background: The purpose of the study was to investigate and compare iloprost and levosimendan on spinal cord ischemia in an experimental model. Materials and Methods: The study was done in two stages. For the 4-hour short survival study, 50 New Zealand white rabbits were randomly allocated into five groups. Spinal cord ischemia was induced by clamping the aorta just below the left renal artery and just proximal to the aortic bifurcation with bulldog artery clamps. The aortic clamps were removed after 40 min and restoration of blood flow was verified visually. The groups were analyzed at 1 and 4 h after reperfusion. For the 48-hour survival study, two different groups (iloprost plus levosimendan, n = 10; saline-treated controls, n = 10) were analyzed at 24 and 48 h after reperfusion. Results: The neurologic status of the animals in the treatment and sham groups was better than that in the control group both at 1 and 4 h after reperfusion. Viability index values in the levosimendan, iloprost and iloprost plus levosimendan groups were statistically higher than in the control group indicating less or no neuronal damage. Discussion: The results suggest that levosimendan, as well as iloprost, may reduce ischemic damage in transient spinal ischemia and provide better neurologic outcome. Copyright (c) 2008 S. Karger AG, Basel.","acetylcysteine"
"14",20,"Dag Welin, Liudmila N. Novikova, Mikael Wiberg, Jan-Olof Kellerth, Lev N. Novikov","Effects of N-acetyl-cysteine on the survival and regeneration of sural sensory neurons in adult rats",2009,"Brain Research","Elsevier",NA,NA,10,"2021-01-12 09:56:57","Article","10.1016/j.brainres.2009.06.038","0006-8993",NA,1287,NA,58,66,20,1.67,4,5,12,"Microsurgical reconstruction of injured peripheral nerves often results in limited functional recovery. One contributing factor is the retrograde neuronal degeneration of sensory neurons in the dorsal root ganglia (DRG) and of motor neurons in the spinal cord. The present study investigates the neuroprotective and growth-promoting effects of N-acetylcysteine (NAC) on sensory DRG neurons and spinal motoneurons after sciatic axotomy and nerve grafting in adult rats. Sciatic axotomy and nerve grafting were performed at 1 week after sural DRG neurons and motoneurons were retrogradely labeled with the fluorescent tracer Fast Blue. To assess the efficacy of axonal regeneration, a second fluorescent dye Fluoro-Ruby was applied distal. to the graft at 12 weeks after nerve repair. At 8-13 weeks after axotomy, only 52-56% of the sural sensory neurons remained in the lumbar DRG, while the majority of motoneurons survived the sciatic nerve injury. Nerve grafting alone or continuous intrathecal NAC treatment (2.4 mg/day) improved survival of sural DRG neurons. Combined treatment with nerve graft and NAC had significant additive effect on neuronal survival and also increased the number of sensory neurons regenerating across the graft. However, NAC treatment neither affected the number of regenerating motoneurons nor the number of myelinated axons in the nerve graft or in the distal nerve stump. The present results demonstrate that NAC provides a highly significant effect of neuroprotection in an animal nerve injury model and that combination with nerve grafting further attenuates retrograde cell death and promotes regeneration of sensory neurons. (C) 2009 Elsevier B.V. All rights reserved.","acetylcysteine"
"15",22,"Gokhan Lafci, Hikmet Selcuk Gedik, Kemal Korkmaz, Havva Erdem, Omer Faruk Cicek, Osman Arikan Nacar, Levent Yildirim, Ertugrul Kaya, Handan Ankarali","Efficacy of iloprost and montelukast combination on spinal cord ischemia/reperfusion injury in a rat model",2013,"Journal Of Cardiothoracic Surgery","Bmc",NA,NA,9,"2021-01-12 09:56:57","Article","10.1186/1749-8090-8-64","1749-8090",NA,8,NA,NA,NA,22,2.75,2,9,8,"Background: The thoracic or thoracoabdominal aortic aneurysm surgery may cause spinal cord ischemia because of aortic cross-clamping and may result in severe postoperative complications caused by spinal cord injury. Ischemia/reperfusion injury may directly or indirectly be responsible for these complications. In this study we sought to determine whether combination of iloprost and montelukast can reduce the ischemia/reperfusion injury of spinal cord in a rat model.","acetylcysteine"
"16",26,"Jiaqiong Wang, Damien D. Pearse","Therapeutic Hypothermia in Spinal Cord Injury: The Status of Its Use and Open Questions",2015,"International Journal Of Molecular Sciences","Mdpi Ag",NA,NA,7,"2021-01-12 09:56:57","Review","10.3390/ijms160816848","1422-0067",NA,16,8,16848,16879,26,4.33,13,2,6,"Spinal cord injury (SCI) is a major health problem and is associated with a diversity of neurological symptoms. Pathophysiologically, dysfunction after SCI results from the culmination of tissue damage produced both by the primary insult and a range of secondary injury mechanisms. The application of hypothermia has been demonstrated to be neuroprotective after SCI in both experimental and human studies. The myriad of protective mechanisms of hypothermia include the slowing down of metabolism, decreasing free radical generation, inhibiting excitotoxicity and apoptosis, ameliorating inflammation, preserving the blood spinal cord barrier, inhibiting astrogliosis, promoting angiogenesis, as well as decreasing axonal damage and encouraging neurogenesis. Hypothermia has also been combined with other interventions, such as antioxidants, anesthetics, alkalinization and cell transplantation for additional benefit. Although a large body of work has reported on the effectiveness of hypothermia as a neuroprotective approach after SCI and its application has been translated to the clinic, a number of questions still remain regarding its use, including the identification of hypothermia's therapeutic window, optimal duration and the most appropriate rewarming rate. In addition, it is necessary to investigate the neuroprotective effect of combining therapeutic hypothermia with other treatment strategies for putative synergies, particularly those involving neurorepair.","acetylcysteine"
"17",27,"A. Karalija, L. N. Novikova, P. J. Kingham, M. Wiberg, L. N. Novikov","THE EFFECTS OF N-ACETYL-CYSTEINE AND ACETYL-L-CARNITINE ON NEURAL SURVIVAL, NEUROINFLAMMATION AND REGENERATION FOLLOWING SPINAL CORD INJURY",2014,"Neuroscience","Pergamon-Elsevier Science Ltd",NA,NA,6,"2021-01-12 09:56:57","Article","10.1016/j.neuroscience.2014.03.042","0306-4522",NA,269,NA,143,151,27,3.86,5,5,7,"Traumatic spinal cord injury induces a long-standing inflammatory response in the spinal cord tissue, leading to a progressive apoptotic death of spinal cord neurons and glial cells. We have recently demonstrated that immediate treatment with the antioxidants N-acetyl-cysteine (NAC) and acetyl-L-carnitine (ALC) attenuates neuroinflammation, induces axonal sprouting, and reduces the death of motoneurons in the vicinity of the trauma zone 4 weeks after initial trauma. The objective of the current study was to investigate the effects of long-term antioxidant treatment on the survival of descending rubrospinal neurons after spinal cord injury in rats. It also examines the short-and long-term effects of treatment on apoptosis, inflammation, and regeneration in the spinal cord trauma zone. Spinal cord hemisection performed at the level C3 induced a significant loss of rubrospinal neurons 8 weeks after injury. At 2 weeks, an increase in the expression of the apoptosis-associated markers BCL-2-associated X protein (BAX) and caspase 3, as well as the microglial cell markers OX42 and ectodermal dysplasia 1 (ED1), was seen in the trauma zone. After 8 weeks, an increase in immunostaining for OX42 and the serotonin marker 5HT was detected in the same area. Antioxidant therapy reduced the loss of rubrospinal neurons by approximately 50%. Treatment also decreased the expression of BAX, caspase 3, OX42 and ED1 after 2 weeks. After 8 weeks, treatment decreased immunoreactivity for OX42, whereas it was increased for 5HT. In conclusion, this study provides further insight in the effects of treatment with NAC and ALC on descending pathways, as well as short-and long-term effects on the spinal cord trauma zone. (C) 2014 IBRO. Published by Elsevier Ltd. All rights reserved.","acetylcysteine"
"18",27,"Natalie E. Scholpa, Rick G. Schnellmann","Mitochondrial-Based Therapeutics for the Treatment of Spinal Cord Injury: Mitochondrial Biogenesis as a Potential Pharmacological Target",2017,"Journal Of Pharmacology And Experimental Therapeutics","Amer Soc Pharmacology Experimental Therapeutics",NA,NA,8,"2021-01-12 09:56:57","Review","10.1124/jpet.117.244806","0022-3565",NA,363,3,303,313,27,6.75,14,2,4,"Spinal cord injury (SCI) is characterized by an initial trauma followed by a progressive cascade of damage referred to as secondary injury. A hallmark of secondary injury is vascular disruption leading to vasoconstriction and decreased oxygen delivery, which directly reduces the ability of mitochondria to maintain homeostasis and leads to loss of ATP-dependent cellular functions, calcium overload, excitotoxicity, and oxidative stress, further exacerbating injury. Restoration of mitochondria dysfunction during the acute phases of secondary injury after SCI represents a potentially effective therapeutic strategy. This review discusses the past and present pharmacological options for the treatment of SCI as well as current research on mitochondria-targeted approaches. Increased antioxidant activity, inhibition of the mitochondrial permeability transition, alternate energy sources, and manipulation of mitochondrial morphology are among the strategies under investigation. Unfortunately, many of these tactics address single aspects of mitochondrial dysfunction, ultimately proving largely ineffective. Therefore, this review also examines the unexplored therapeutic efficacy of pharmacological enhancement of mitochondrial biogenesis, which has the potential to more comprehensively improve mitochondrial function after SCI.","acetylcysteine"
"19",32,"H. M. Yonutas, H. J. Vekaria, P. G. Sullivan","Mitochondrial specific therapeutic targets following brain injury",2016,"Brain Research","Elsevier",NA,NA,5,"2021-01-12 09:56:57","Review","10.1016/j.brainres.2016.02.007","0006-8993",NA,1640,NA,77,93,32,6.4,11,3,5,"Traumatic brain injury is a complicated disease to treat due to the complex multi-factorial secondary injury cascade that is initiated following the initial impact. This secondary injury cascade causes nonmechanical tissue damage, which is where therapeutic interventions may be efficacious for intervention. One therapeutic target that has shown much promise following brain injury are mitochondria. Mitochondria are complex organelles found within the cell. At a superficial level, mitochondria are known to produce the energy substrate used within the cell called ATP. However, their importance to overall cellular homeostasis is even larger than their production of ATP. These organelles are necessary for calcium cycling, ROS production and play a role in the initiation of cell death pathways. When mitochondria become dysfunctional, they can become dysregulated leading to a loss of cellular homeostasis and eventual cell death. Within this review there will be a deep discussion into mitochondrial bioenergetics followed by a brief discussion into traumatic brain injury and how mitochondria play an integral role in the neuropathological sequelae following an injury. The review will conclude with a discussion pertaining to the therapeutic approaches currently being studied to ameliorate mitochondrial dysfunction following brain injury. This article is part of a Special Issue entitled SI:Brain injury and recovery. (c) 2016 Elsevier B.V. All rights reserved.","acetylcysteine"
"20",42,"O Cakir, K Erdem, A Oruc, N Kilinc, N Eren","Neuroprotective effect of N-acetylcysteine and hypothermia on the spinal cord ischemia-reperfusion injury",2003,"Cardiovascular Surgery","Elsevier Sci Ltd",NA,NA,4,"2021-01-12 09:56:57","Article","10.1016/S0967-2109(03)00077-2","0967-2109",NA,11,5,375,379,42,2.33,8,5,18,"The purpose of this study was to investigate the effect of N-acetylcysteine (NAC) on spinal cord ischemia-reperfusion (I-R) in rabbits. Thirty rabbits were divided into five equal groups, group I (sham-operated, no I-R), group II (control, only I-R), group III (I-R + NAC), group IV (I-R + hypothermia), group V (I-R + NAC + hypothermia). Spinal cord ischemia was induced by clamping the aorta both below the left renal artery and above the aortic bifurcation. Forty-eight hours postoperatively, the motor function of the lower limbs was evaluated in each animal according to Tarlov Score. Spinal cord samples were taken to evaluate the histopathological changes. The sham-operated rabbits (group I) showed no neurologic deficit (Score = 4). Paraplegia (Score = 0) developed in all rabbits in the control group (group II). Administration of 50 mg/kg of NAC (group III) resulted in significant reduction of motor dysfunction (Score = 3.1 +/- 1.3, p = 0.002). Application of hypothermia alone (group IV) showed significant recovery of motor functions (Score = 3.0 +/- 1.1, p = 0.002), and combination of hypothermia and 50 mg/kg of NAC (group V) showed complete recovery of lower limb motor function (Score = 4, p = 0.001). Histologic examination of the spinal cord in rabbits with paraplegia revealed several injured neurons. The cords of animals with no motor function deficits showed only minimal cellular infiltrates in the gray matter, and there was good preservation of nerve cells. NAC showed protective effects of the spinal cord. Moderate hypothermia alone also showed protective effects. Combined use of NAC and hypothermia resulted in highly significant recovery of spinal cord function. (C) 2003 The International Society for Cardiovascular Surgery. Published by Elsevier Ltd. All rights reserved.","acetylcysteine"
"21",51,"Samir P. Patel, Patrick G. Sullivan, Jignesh D. Pandya, Glenn A. Goldstein, Jenna L. VanRooyen, Heather M. Yonutas, Khalid C. Eldahan, Johnny Morehouse, David S. K. Magnuson, Alexander G. Rabchevsky","N-acetylcysteine amide preserves mitochondrial bioenergetics and improves functional recovery following spinal trauma",2014,"Experimental Neurology","Academic Press Inc Elsevier Science",NA,NA,3,"2021-01-12 09:56:57","Article","10.1016/j.expneurol.2014.04.026","0014-4886",NA,257,NA,95,105,51,7.29,5,10,7,"Mitochondrial dysfunction is becoming a pivotal target for neuroprotective strategies following contusion spinal cord injury (SCI) and the pharmacological compounds that maintain mitochondrial function confer neuroprotection and improve long-term hindlimb function after injury. In the current study we evaluated the efficacy of cell-permeating thiol, N-acetylcysteine amide (NACA), a precursor of endogenous antioxidant glutathione (GSH), on mitochondrial function acutely, and long-term tissue sparing and hindlimb locomotor recovery following upper lumbar contusion SCI. Some designated injured adult female Sprague-Dawley rats (n = 120) received either vehicle or NACA (75, 150,300 or 600 mg/kg) at 15 mm and 6 h post-injury. After 24 h the total, synaptic, and non-synaptic mitochondrial populations were isolated from a single 1.5 cm spinal cord segment (centered at injury site) and assessed for mitochondrial bioenergetics. Results showed compromised total mitochondrial bioenergetics following acute SCI that was significantly improved with NACA treatment in a dose-dependent manner, with maximum effects at 300 mg/kg (n = 4/group). For synaptic and non-synaptic mitochondria, only 300 mg/kg NACA dosage showed efficacy. Similar dosage (300 mg/kg) also maintained mitochondrial GSH near normal levels. Other designated injured rats (n = 21) received continuous NACA (150 or 300 mg/kg/day) treatment starting at 15 mm post-injury for one week to assess long-term functional recovery over 6 weeks post-injury. Locomotor testing and novel gait analyses showed significantly improved hindlimb function with NACA that were associated with increased tissue sparing at the injury site. Overall, NACA treatment significantly maintained acute mitochondrial bioenergetics and normalized GSH levels following SCI, and prolonged delivery resulted in significant tissue sparing and improved recovery of hindlimb function. (C) 2014 Elsevier Inc. All rights reserved.","acetylcysteine"
