Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
4,"Margaux M. Salas, John L. Clifford, Jessica R. Hayden, Michael J. Iadarola, Dayna L. Averitt","Local Resiniferatoxin Induces Long-Lasting Analgesia in a Rat Model of Full Thickness Thermal Injury",2017,"Pain Medicine","Oxford Univ Press","","",28,"2021-01-12 08:59:20","Article","10.1093/pm/pnw260","1526-2375","",18,12,2453,2465,4,1.00,1,5,4,"Objective. Opioid-based analgesics are a major component of the lengthy pain management of burn patients, including military service members, but are problematic due to central nervous system-mediated side effects. Peripheral analgesia via targeted ablation of nociceptive nerve endings that express the transient receptor potential vanilloid channel 1 (TRPV1) may provide an improved approach. We hypothesized that local injection of the TRPV1 agonist resiniferatoxin (RTX) would produce long-lasting analgesia in a rat model of pain associated with burn injury."
6,"Joel D. Turtle, Melissa K. Henwood, Misty M. Strain, Yung-Jen Huang, Rajesh C. Miranda, James W. Grau","Engaging pain fibers after a spinal cord injury fosters hemorrhage and expands the area of secondary injury",2019,"Experimental Neurology","Academic Press Inc Elsevier Science","","",25,"2021-01-12 08:59:20","Article","10.1016/j.expneurol.2018.09.018","0014-4886","",311,,115,124,6,3.00,1,6,2,"In humans, spinal cord injury (SCI) is often accompanied by additional tissue damage (polytrauma) that can engage pain (nociceptive) fibers. Prior work has shown that this nociceptive input can expand the area of tissue damage (secondary injury), undermine behavioral recovery, and enhance the development of chronic pain. Here, it is shown that nociceptive input given a day after a lower thoracic contusion injury in rats enhances the infiltration of red blood cells at the site of injury, producing an area of hemorrhage that expands secondary injury. Peripheral nociceptive fibers were engaged 24 h after injury by means of electrical stimulation (shock) applied at an intensity that engages unmyelinated pain (C) fibers or through the application of the irritant capsaicin. Convergent western immunoblot and cyanmethemoglobin colorimetric assays showed that both forms of stimulation increased the concentration of hemoglobin at the site of injury, with a robust effect observed 3-24 h after stimulation. Histopathology confirmed that shock treatment increased the area of hemorrhage and the infiltration of red blood cells. SCI can lead to hemorrhage by engaging the sulfonylurea receptor 1 (SUR1) transient receptor potential melastatin 4 (TRPM4) channel complex in neurovascular endothelial cells, which leads to cell death and capillary fragmentation. Histopathology confirmed that areas of hemorrhage showed capillary fragmentation. Co-immunoprecipitation of the SUR1-TRPM4 complex showed that it was up-regulated by noxious stimulation. Shock-induced hemorrhage was associated with an acute disruption in locomotor performance. These results imply that noxious stimulation impairs long-term recovery because it amplifies the breakdown of the blood spinal cord barrier (BSCB) and the infiltration of red blood cells, which expands the area of secondary injury."
6,"Daniel A. Castellanos, Linda A. Daniels, Mena P. Morales, Aldric T. Hama, Jacqueline Sagen","Expansion of formalin-evoked Fos-immunoreactivity in rats with a spinal cord injury",2007,"Neuroscience Research","Elsevier Ireland Ltd","","",26,"2021-01-12 08:59:20","Article","10.1016/j.neures.2007.04.011","0168-0102","",58,4,386,393,6,0.43,1,5,14,"Peripheral tissue injury as well as spinal cord injury (SCI) may lead to sensitization of dorsal horn neurons and alterations in nociceptive processing. Thus, peripheral injuries experienced by SO patients, even if not initially perceived, could result in a persistent and widespread activation of dorsal horn neurons and emerge as chronic pain with interventive repair or modest recovery from SCI. To visualize the spinal neuron response to peripheral tissue injury following complete SO in rats, the neural transcription factor Fos was quantitated in the spinal cord. Two weeks following either a complete transection of the spinal cord at the level of T8 or a sham surgery (laminectomy), rats were injected with formalin into the left hind paw. Sham-operated rats demonstrated biphasic hind paw pain-related behavior following formalin injection, but transected rats displayed fewer behaviors in the second (tonic) phase. Stereological analysis of the sham group revealed that the extent of formalin-induced Fos expression was within the lumbar dorsal horn, with numerous Fos-like immunoreactive profiles in the ipsilateral dorsal horn and some contralateral immunoreactive profiles. In contrast, the level of Fos-like immunoreactivity in the transected group was significantly elevated and expanded in range compared to the sham group, with increases observed in the normal laminar distribution regions, as well as multi-segmentally through sacral levels and increases in the contralateral dorsal horn segments. The data demonstrate that widespread activation of spinal, especially dorsal horn, neurons following peripheral insult can occur in the injured spinal cord, despite reduced pain responsiveness, and suggests that exaggerated pain may emerge as spinal recovery or repair progresses. (c) 2007 Elsevier Ireland Ltd and the Japan Neuroscience Society. All rights reserved."
7,"Hua Li, Changqi Li, Ruping Dai, Xudan Shi, Junmei Xu, Jianyi Zhang, Xinfu Zhou, Zhiyuan Li, Xuegang Luo","Expression of acetylated histone 3 in the spinal cord and the effect of morphine on inflammatory pain in rats",2012,"Neural Regeneration Research","Wolters Kluwer Medknow Publications","","",21,"2021-01-12 08:59:20","Article","10.3969/j.issn.1673-5374.2012.07.007","1673-5374","",7,7,517,522,7,0.78,1,9,9,"In this study, a rat model of inflammatory pain was produced by injecting complete Freund's adjuvant into the hind paw, and the expression of acetylated histone 3 in the spinal cord dorsal horn was examined using immunohistochemical staining. One day following injection, there was a dramatic decrease in acetylated histone 3 expression in spinal cord dorsal horn neurons. However, on day 7, expression recovered in adjuvant-injected rats. While acetylated histone 3 labeling was present in dorsal horn neurons, it was more abundant in astrocytes and microglial cells. The recovery of acetylated histone 3 expression was associated with a shift in expression of the protein from neurons to glial cells. Morphine injection significantly upregulated the expression of acetylated histone 3 in spinal cord dorsal horn neurons and glial cells 1 day after injection, especially in astrocytes, preventing the transient downregulation. Our results indicate that inflammatory pain induces a transient downregulation of acetylated histone 3 in the spinal cord dorsal horn at an early stage following adjuvant injection, and that this effect can be reversed by morphine. Thus, the downregulation of acetylated histone 3 may be involved in the development of inflammatory pain."
7,"Miriam Aceves, Mabel N. Terminel, Andre Okoreeh, Alejandro R. Aceves, Yan Ming Gong, Alan Polanco, Farida Sohrabji, Michelle A. Hook","Morphine increases macrophages at the lesion site following spinal cord injury: Protective effects of minocycline",2019,"Brain Behavior And Immunity","Academic Press Inc Elsevier Science","","",22,"2021-01-12 08:59:20","Article","10.1016/j.bbi.2019.01.023","0889-1591","",79,,125,138,7,3.50,1,8,2,"Opioids are among the most effective and widely prescribed medications for the treatment of pain following spinal cord injury (SCI). Spinally-injured patients receive opioids within hours of arrival at the emergency room, and prolonged opioid regimens are often employed for the management of post-SCI chronic pain. However, previous studies in our laboratory suggest that the effects of opioids such as morphine may be altered in the pathophysiological context of neurotrauma. Specifically, we have shown that morphine administration in a rodent model of SCI increases mortality and tissue loss at the injury site, and decreases recovery of motor and sensory function, and overall health, even weeks after treatment. The literature suggests that opioids may produce these adverse effects by acting as endotoxins and increasing glial activation and inflammation. To better understand the effects of morphine following SCI, in this study we used flow cytometry to assess immune-competent cells at the lesion site. We observed a morphine-induced increase in the overall number of CD11b + cells, with marked effects on microglia, in SCI subjects. Next, to investigate whether this increase in the inflammatory profile is necessary to produce morphine's effects, we challenged morphine treatment with mino-cycline. We found that pre-treatment with minocycline reduced the morphine-induced increase in microglia at the lesion site. More importantly, minocycline also blocked the adverse effects of morphine on recovery of function without disrupting the analgesic efficacy of this opioid. Together, our findings suggest that following SCI, morphine may exacerbate the inflammatory response, increasing cell death at the lesion site and negatively affecting functional recovery."
7,"Moahammad A. Attari, Fereidoun Mortazavi Najafabadi, Reyhanak Talakoob, Saeid Abrishamkar, Hosein Taravati","Comparison of the Effects of 3 Methods of Intrathecal Bupivacaine, Bupivacaine-Fentanyl, and Bupivacaine-Fentanyl-Magnesium Sulfate on Sensory Motor Blocks and Postoperative Pain in Patients Undergoing Lumbar Disk Herniation Surgery",2016,"Journal Of Neurosurgical Anesthesiology","Lippincott Williams & Wilkins","","",23,"2021-01-12 08:59:20","Article","10.1097/ANA.0000000000000232","0898-4921","",28,1,38,43,7,1.40,1,5,5,"Background: The aim of this study was to investigate the effects of adding intrathecal (IT) fentanyl and magnesium sulfate (MgSO4) to bupivacaine on sensory motor blocks and postoperative pain in patients undergoing lumbar disk herniation surgery."
7,"DW COOMBS, RW COLBURN, LE MCCARTHY, JA DELEO, PJ HOOPES, BB TWITCHELL","NEUROTOXICOLOGY OF CHRONIC INFUSION OF THE GANGLIOSIDE GM1 IN THE EWE - PHASE-I - INTRATHECAL ADMINISTRATION",1993,"Anesthesia And Analgesia","Williams & Wilkins","","",24,"2021-01-12 08:59:20","Article","","0003-2999","",77,3,507,515,7,0.25,1,6,28,"Gangliosides, including GM1, provide a measure of improved functional recovery after ischemic, toxic, and traumatic brain injuries in animal studies. Since systemically injected GM1 has provided equivocal results in a variety of human neurodegenerative conditions, the possibility exists that intrathecal or intracerebroventricular delivery might provide more effective concentrations along the neuroaxis. In preparation to consider clinical trials, the potential neurotoxicologic effects of chronic intrathecal GM1 were studied in ewes. Preliminary in vitro tests first demonstrated the stability and compatibility of GM1 in implanted pumps. Two groups of adult ewes were then implanted with either Therex or Infusaid continuous flow implantable pumps and chronic intrathecal catheters. Ewes were infused intrathecally with either preservative-free normal saline (n = 5) or GM1 (n = 7) 100 mug-10,000 mug/d for up to 24 wk. No abnormal behavioral responses were noted. Cerebrospinal fluid analyzed for GM1 concentrations by thin layer chromatography revealed no evidence of GM1 accumulation. After the animals were killed, spinal cords were removed, fixed, sectioned, and stained. Histologic analysis revealed no generalized pattern of neuronal damage, demyelination, gliosis, or axonopathy to distinguish intrathecal normal saline or GM1. In both treated and control groups, the only consistent finding was a pericatheter-associated compression of white matter with axonal dilation, vacuolation, and occasional neuronal loss. Catheter tracts in both groups were also associated with variable leptomeningeal fibroproliferative changes in adjacent dura and pia, at times in conjunction with more generalized duromeningeal thickening. In summary, chronic intrathecal GM1 in doses up to 10 mg/d had no definable neuropathologic consequences."
9,"Michelle A. Hook, Sarah A. Woller, Eric Bancroft, Miriam Aceves, Mary Katherine Funk, John Hartman, Sandra M. Garraway","Neurobiological Effects of Morphine after Spinal Cord Injury",2017,"Journal Of Neurotrauma","Mary Ann Liebert, Inc","","",15,"2021-01-12 08:59:20","Article","10.1089/neu.2016.4507","0897-7151","",34,3,632,644,9,2.25,1,7,4,"Opioids and non-steroidal anti-inflammatory drugs are used commonly to manage pain in the early phase of spinal cord injury (SCI). Despite its analgesic efficacy, however, our studies suggest that intrathecal morphine undermines locomotor recovery and increases lesion size in a rodent model of SCI. Similarly, intravenous (IV) morphine attenuates locomotor recovery. The current study explores whether IV morphine also increases lesion size after a spinal contusion (T12) injury and quantifies the cell types that are affected by early opioid administration. Using an experimenter-administered escalating dose of IV morphine across the first seven days post-injury, we quantified the expression of neuron, astrocyte, and microglial markers at the injury site. SCI decreased NeuN expression relative to shams. In subjects with SCI treated with IV morphine, virtually no NeuN+ cells remained across the rostral-caudal extent of the lesion. Further, whereas SCI per se increased the expression of astrocyte and microglial markers (glial fibrillary acidic protein and OX-42, respectively), morphine treatment decreased the expression of these markers. These cellular changes were accompanied by attenuation of locomotor recovery (Basso, Beattie, Bresnahan scores), decreased weight gain, and the development of opioid-induced hyperalgesia (increased tactile reactivity) in morphine-treated subjects. These data suggest that morphine use is contraindicated in the acute phase of a spinal injury. Faced with a lifetime of intractable pain, however, simply removing any effective analgesic for the management of SCI pain is not an ideal option. Instead, these data underscore the critical need for further understanding of the molecular pathways engaged by conventional medications within the pathophysiological context of an injury."
9,"Sarah A. Woller, Jamal S. Malik, Miriam Aceves, Michelle A. Hook","Morphine Self-Administration following Spinal Cord Injury",2014,"Journal Of Neurotrauma","Mary Ann Liebert, Inc","","",16,"2021-01-12 08:59:20","Article","10.1089/neu.2013.3293","0897-7151","",31,18,1570,1583,9,1.29,2,4,7,"Neuropathic pain develops in up to two-thirds of people following spinal cord injury (SCI). Opioids are among the most effective treatments for this pain and are commonly prescribed. There is concern surrounding the use of these analgesics, however, because use is often associated with the development of addiction. Previous data suggests that this concern may not be relevant in the presence of neuropathic pain. Yet, despite the common prescription of opioids for the treatment of SCI-related pain, there has been only one previous study examining the addictive potential of morphine following spinal injury. To address this, the present study used a self-administration paradigm to examine the addictive potential of morphine in a rodent model of SCI."
9,"M. Aceves, B. B. Mathai, M. A. Hook","Evaluation of the effects of specific opioid receptor agonists in a rodent model of spinal cord injury",2016,"Spinal Cord","Nature Publishing Group","","",19,"2021-01-12 08:59:20","Article","10.1038/sc.2016.28","1362-4393","",54,10,767,777,9,1.80,3,3,5,"Objective: The current study aimed to evaluate the contribution(s) of specific opioid receptor systems to the analgesic and detrimental effects of morphine, observed after spinal cord injury in prior studies."
9,"Wen-Wu Li, Karen-Amanda Irvine, Peyman Sahbaie, Tian-Zhi Guo, Xiao-you Shi, Vivianne L. Tawfik, Wade S. Kingery, J. David Clark","Morphine Exacerbates Postfracture Nociceptive Sensitization, Functional Impairment, and Microglial Activation in Mice",2019,"Anesthesiology","Lippincott Williams & Wilkins","","",20,"2021-01-12 08:59:20","Article","10.1097/ALN.0000000000002495","0003-3022","",130,2,292,308,9,4.50,1,8,2,"Background: Emerging evidence suggests that opioid use immediately after surgery and trauma may worsen outcomes. In these studies, the authors aimed to determine whether morphine administered for a clinically relevant time period (7 days) in a tibia fracture orthopedic surgery model had adverse effects on postoperative recovery."
10,"Roberto Jose Diaz, S. Terry Myles, R. John Hurlbert","Evaluation of Epidural Analgesic Paste Components in Lumbar Decompressive Surgery: A Randomized Double-Blind Controlled Trial",2012,"Neurosurgery","Oxford Univ Press Inc","","",17,"2021-01-12 08:59:20","Article","10.1227/NEU.0b013e3182315f05","0148-396X","",70,2,414,423,10,1.11,3,3,9,"BACKGROUND: Adjuncts for pain management in lumbar decompressive surgery are needed to reduce narcotic consumption and promote early mobility."
10,"M Bahar, ML Cohen, Y Grinshpoon, U Kopolovic, M Herbert, D Nass, M Chanimov","An investigation of the possible neurotoxic effects of intrathecal midazolam combined with fentanyl in the rat",1998,"European Journal Of Anaesthesiology","Blackwell Science Ltd","","",18,"2021-01-12 08:59:20","Article","10.1097/00003643-199811000-00011","0265-0215","",15,6,695,701,10,0.43,1,7,23,"In previous work, midazolam was injected intrathecally and produced reversible, segmental, spinally mediated anti-nociception sufficient for abdominal surgery in a rat model. The neurotoxic effect of midazolam, alone or combined with fentanyl, injected intrathecally repeatedly on 15 occasions over a period of 1 month, was studied in the same model. We sought to establish whether this would produce neurological damage or neurotoxic injury. Histopathological examination of the excised spinal cord and paraspinal tissues was carried out. Thirty Wistar strain rats with nylon catheters chronically implanted in the lumbar subarachnoid space were divided into five groups: group 1 (n = 6) received 40 mu L of midazolam 0.1%; group 2 (n = 6) received 40 mu L of fentanyl 0.005%; group 3 (n = 6) received 20 mu L of midazolam 0.1% plus 20 mu L of fentanyl 0.005%; group 4 (n = 6) received 40 mu L of lignocaine 2%; group 5(n = 6) received 40 mu L of phenol in water. all substances were injected through the implanted catheters. The neurological recovery of all the animals in the four groups that received intrathecal midazolam alone, fentanyl alone, midazolam plus fentanyl and lignocaine alone was similar and complete. There were no significant differences in the histological changes in the neural tissues of these groups, despite repeated application of the test substances. Group 5 demonstrated the typical neurolytic lesions of phenol when injected intentionally into the subarachnoid space."
13,"Joel D. Turtle, Misty M. Strain, Miriam Aceves, Yung-Jen Huang, Joshua A. Reynolds, Michelle A. Hook, James W. Grau","Pain Input Impairs Recovery after Spinal Cord Injury: Treatment with Lidocaine",2017,"Journal Of Neurotrauma","Mary Ann Liebert, Inc","","",13,"2021-01-12 08:59:20","Article","10.1089/neu.2016.4778","0897-7151","",34,6,1200,1208,13,3.25,2,7,4,"More than 90% of spinal cord injuries are caused by traumatic accidents and are often associated with other tissue damage (polytrauma) that can provide a source of continued pain input during recovery. In a clinically relevant spinal cord contusion injury model, prior work has shown that noxious stimulation at an intensity that engages pain (C) fibers soon after injury augments secondary injury and impairs functional recovery. Noxious input increases the expression of proinflammatory cytokines (interleukin 1 beta and 18), cellular signals associated with cell death (caspase 3 and 8), and physiological signs of hemorrhage. Here, it is shown that reducing neural excitability after spinal cord injury (SCI) with the local anesthetic lidocaine (micro-injected by means of a lumbar puncture) blocks these adverse cellular effects. In contrast, treatment with an analgesic dose of morphine had no effect. Contused rats that received nociceptive stimulation soon after injury exhibited poor locomotor recovery, less weight gain, and greater tissue loss at the site of injury. Prophylactic application of lidocaine blocked the adverse effect of nociceptive stimulation on behavioral recovery and reduced tissue loss from secondary injury. The results suggest that quieting neural excitability using lidocaine can reduce the adverse effect of pain input (from polytrauma or surgery) after SCI."
